DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
196385,196385,MiniPAT,17:58:03 17-Feb-2020,Argos,1,20.6738,38.3469,924,2296,371,170,,,,,,
196385,196385,MiniPAT,18:18:52 17-Feb-2020,Argos,1,20.6664,38.3421,561,2356,133,69,,,,,,
196385,196385,MiniPAT,18:45:41 17-Feb-2020,Argos,3,20.6650,38.3453,241,314,183,94,,,,,,
196385,196385,MiniPAT,19:13:02 17-Feb-2020,Argos,3,20.6652,38.3467,198,292,134,96,,,,,,
196385,196385,MiniPAT,19:35:54 17-Feb-2020,Argos,2,20.6667,38.3450,275,430,176,156,,,,,,
196385,196385,MiniPAT,01:45:45 18-Feb-2020,Argos,B,20.6749,38.3481,434,1703,110,73,,,,,,
196385,196385,MiniPAT,02:58:54 18-Feb-2020,Argos,3,20.6777,38.3523,233,659,82,101,,,,,,
196385,196385,MiniPAT,03:24:18 18-Feb-2020,Argos,3,20.6789,38.3544,203,536,76,80,,,,,,
196385,196385,MiniPAT,04:38:56 18-Feb-2020,Argos,1,20.6798,38.3551,606,799,459,171,,,,,,
196385,196385,MiniPAT,04:44:53 18-Feb-2020,Argos,1,20.6790,38.3567,969,8665,108,101,,,,,,
196385,196385,MiniPAT,05:35:35 18-Feb-2020,Argos,2,20.6820,38.3604,327,472,226,39,,,,,,
196385,196385,MiniPAT,06:02:25 18-Feb-2020,Argos,2,20.6791,38.3583,390,846,179,16,,,,,,
196385,196385,MiniPAT,06:30:20 18-Feb-2020,Argos,3,20.6819,38.3623,221,537,90,97,,,,,,
196385,196385,MiniPAT,06:50:42 18-Feb-2020,Argos,3,20.6825,38.3598,146,330,64,100,,,,,,
196385,196385,MiniPAT,07:15:05 18-Feb-2020,Argos,3,20.6846,38.3587,162,173,151,88,,,,,,
196385,196385,MiniPAT,07:41:55 18-Feb-2020,Argos,3,20.6878,38.3582,223,340,145,91,,,,,,
196385,196385,MiniPAT,08:09:18 18-Feb-2020,Argos,1,20.6964,38.3585,838,1570,446,8,,,,,,
196385,196385,MiniPAT,14:08:30 18-Feb-2020,Argos,1,20.6910,38.4029,717,2299,223,4,,,,,,
196385,196385,MiniPAT,14:12:29 18-Feb-2020,Argos,2,20.6966,38.4030,316,604,165,49,,,,,,
196385,196385,MiniPAT,15:49:06 18-Feb-2020,Argos,2,20.6894,38.4215,281,970,81,105,,,,,,
196385,196385,MiniPAT,15:52:35 18-Feb-2020,Argos,3,20.6888,38.4193,199,284,139,63,,,,,,
196385,196385,MiniPAT,15:54:34 18-Feb-2020,Argos,2,20.6848,38.4175,308,359,264,175,,,,,,
196385,196385,MiniPAT,16:43:59 18-Feb-2020,Argos,2,20.6768,38.4257,342,902,129,33,,,,,,
196385,196385,MiniPAT,17:11:50 18-Feb-2020,Argos,0,20.6996,38.4423,1569,6875,358,23,,,,,,
196385,196385,MiniPAT,17:32:10 18-Feb-2020,Argos,3,20.6750,38.4358,226,411,124,149,,,,,,
196385,196385,MiniPAT,17:42:38 18-Feb-2020,Argos,2,20.6763,38.4381,326,530,200,53,,,,,,
196385,196385,MiniPAT,17:59:31 18-Feb-2020,Argos,A,20.6522,38.4369,2542,18015,358,10,,,,,,
196385,196385,MiniPAT,18:27:20 18-Feb-2020,Argos,3,20.6689,38.4431,176,425,72,64,,,,,,
196385,196385,MiniPAT,18:55:39 18-Feb-2020,Argos,2,20.6663,38.4516,476,3214,70,74,,,,,,
196385,196385,MiniPAT,19:24:27 18-Feb-2020,Argos,2,20.6542,38.4470,323,366,284,152,,,,,,
196385,196385,MiniPAT,19:40:26 18-Feb-2020,Argos,1,20.6588,38.4490,812,1093,603,174,,,,,,
196385,196385,MiniPAT,02:47:17 19-Feb-2020,Argos,3,20.5645,38.4487,192,248,148,84,,,,,,
196385,196385,MiniPAT,02:53:15 19-Feb-2020,Argos,3,20.5615,38.4553,241,693,83,69,,,,,,
196385,196385,MiniPAT,04:20:09 19-Feb-2020,Argos,3,20.5413,38.4396,186,342,101,94,,,,,,
196385,196385,MiniPAT,04:28:06 19-Feb-2020,Argos,3,20.5378,38.4445,229,343,152,169,,,,,,
196385,196385,MiniPAT,04:33:34 19-Feb-2020,Argos,2,20.5382,38.4355,338,681,167,173,,,,,,
196385,196385,MiniPAT,05:13:21 19-Feb-2020,Argos,2,20.5272,38.4315,313,651,150,168,,,,,,
196385,196385,MiniPAT,05:58:47 19-Feb-2020,Argos,3,20.5167,38.4312,220,297,162,16,,,,,,
196385,196385,MiniPAT,06:17:21 19-Feb-2020,Argos,2,20.5168,38.4209,276,347,218,107,,,,,,
196385,196385,MiniPAT,06:26:48 19-Feb-2020,Argos,B,20.5130,38.4185,2069,22595,189,72,,,,,,
196385,196385,MiniPAT,06:55:16 19-Feb-2020,Argos,3,20.5074,38.4199,184,380,89,107,,,,,,
196385,196385,MiniPAT,07:22:36 19-Feb-2020,Argos,2,20.4998,38.4182,373,1507,92,104,,,,,,
196385,196385,MiniPAT,07:58:24 19-Feb-2020,Argos,2,20.4960,38.4073,406,754,218,173,,,,,,
196385,196385,MiniPAT,08:12:20 19-Feb-2020,Argos,A,20.5021,38.3958,4575,66740,313,106,,,,,,
196385,196385,MiniPAT,09:00:03 19-Feb-2020,Argos,B,20.4815,38.4001,1982,28500,137,118,,,,,,
196385,196385,MiniPAT,14:00:39 19-Feb-2020,Argos,1,20.4267,38.3514,511,749,348,26,,,,,,
196385,196385,MiniPAT,15:17:52 19-Feb-2020,Argos,2,20.4044,38.3269,257,456,144,101,,,,,,
196385,196385,MiniPAT,15:26:19 19-Feb-2020,Argos,2,20.3921,38.3286,433,875,214,34,,,,,,
196385,196385,MiniPAT,15:41:47 19-Feb-2020,Argos,3,20.3972,38.3241,247,310,196,125,,,,,,
